code_insee,prefixe,section,numero,geojson,min_lon,min_lat,max_lon,max_lat,surface_m2
31555,814,AC,37,"{""type"":""Polygon"",""coordinates"":[[[1.4544742,43.5942152],[1.4544897,43.5942137],[1.4545089,43.5942118],[1.4545444,43.5942084],[1.4545668,43.5942065],[1.4545771,43.5942057],[1.454657,43.5943237],[1.4546653,43.5943351],[1.4547136,43.5944035],[1.4547257,43.5944207],[1.4547418,43.5944427],[1.4547515,43.5944555],[1.4548273,43.5945645],[1.4547457,43.5945962],[1.4546683,43.5944875],[1.4546317,43.594436],[1.4545874,43.5943741],[1.454507,43.5942614],[1.4544742,43.5942152]]]}",1.4544742,43.5942057,1.4548273,43.5945962,348
31555,814,AC,36,"{""type"":""Polygon"",""coordinates"":[[[1.4543262,43.5942299],[1.4544158,43.5942211],[1.4544742,43.5942152],[1.454507,43.5942614],[1.4545874,43.5943741],[1.4546317,43.594436],[1.4546683,43.5944875],[1.4547457,43.5945962],[1.4546261,43.594643],[1.4545289,43.5945092],[1.4545086,43.5944813],[1.4543262,43.5942299]]]}",1.4543262,43.5942152,1.4547457,43.594643,565
31555,814,AC,35,"{""type"":""Polygon"",""coordinates"":[[[1.4541994,43.5942419],[1.4542114,43.5942412],[1.4542821,43.5942342],[1.4543262,43.5942299],[1.4545086,43.5944813],[1.4545289,43.5945092],[1.4546261,43.594643],[1.4545138,43.594687],[1.4544516,43.5945981],[1.4544431,43.5945859],[1.4544184,43.5945506],[1.4543454,43.5944459],[1.4542764,43.5943496],[1.4541994,43.5942419]]]}",1.4541994,43.5942299,1.4546261,43.594687,538
31555,814,AC,361,"{""type"":""Polygon"",""coordinates"":[[[1.4542755,43.5945707],[1.4543394,43.594546],[1.454359,43.5945385],[1.4544061,43.5946013],[1.4544431,43.5945859],[1.4544516,43.5945981],[1.4545138,43.594687],[1.4543906,43.5947348],[1.4542755,43.5945707]]]}",1.4542755,43.5945385,1.4545138,43.5947348,197
31555,814,AC,32,"{""type"":""Polygon"",""coordinates"":[[[1.453935,43.5942676],[1.4540039,43.5942606],[1.4540548,43.5942554],[1.4541517,43.5943939],[1.4542188,43.5944894],[1.4542755,43.5945707],[1.4543906,43.5947348],[1.4542678,43.5947828],[1.4540956,43.5945398],[1.4539725,43.5945864],[1.4539606,43.5944849],[1.453935,43.5942676]]]}",1.453935,43.5942554,1.4543906,43.5947828,839
31555,814,AC,31,"{""type"":""Polygon"",""coordinates"":[[[1.4542678,43.5947828],[1.4540075,43.5948844],[1.4539921,43.594754],[1.4539725,43.5945864],[1.4540956,43.5945398],[1.4542678,43.5947828]]]}",1.4539725,43.5945398,1.4542678,43.5948844,527
31555,814,AC,30,"{""type"":""Polygon"",""coordinates"":[[[1.4538136,43.5942796],[1.4538445,43.5942765],[1.4538816,43.5942728],[1.4539115,43.5942698],[1.453935,43.5942676],[1.4539606,43.5944849],[1.4539725,43.5945864],[1.4539921,43.594754],[1.4540075,43.5948844],[1.4538216,43.5949573],[1.4538179,43.5949339],[1.4538176,43.5948072],[1.4538172,43.5947559],[1.4538173,43.5947391],[1.4538171,43.5947109],[1.4538168,43.5945739],[1.4538165,43.5945576],[1.4538164,43.5945345],[1.4538164,43.5945223],[1.4538164,43.5944872],[1.4538149,43.5943623],[1.4538144,43.5943414],[1.4538146,43.5943274],[1.4538142,43.5943064],[1.4538136,43.5942796]]]}",1.4538136,43.5942676,1.4540075,43.5949573,926
31555,814,AC,29,"{""type"":""Polygon"",""coordinates"":[[[1.4537116,43.594692],[1.4537109,43.594574],[1.4537106,43.5944895],[1.4537104,43.5944683],[1.4537099,43.5943629],[1.4537099,43.5943417],[1.4537102,43.5943375],[1.4537114,43.5942898],[1.4538136,43.5942796],[1.4538142,43.5943064],[1.4538146,43.5943274],[1.4538144,43.5943414],[1.4538149,43.5943623],[1.4538164,43.5944872],[1.4538164,43.5945223],[1.4538164,43.5945345],[1.4538165,43.5945576],[1.4538168,43.5945739],[1.4538171,43.5947109],[1.4538173,43.5947391],[1.4538172,43.5947559],[1.4538176,43.5948072],[1.4538179,43.5949339],[1.4538216,43.5949573],[1.4537687,43.5949781],[1.4537542,43.5949742],[1.4537118,43.5949488],[1.4537126,43.5949329],[1.4537121,43.5948074],[1.4537119,43.5947843],[1.4537116,43.5947107],[1.4537116,43.594692]]]}",1.4537099,43.5942796,1.4538216,43.5949781,651
31555,814,AC,79,"{""type"":""Polygon"",""coordinates"":[[[1.4537118,43.5949488],[1.4536235,43.5948962],[1.4536811,43.5947754],[1.4537047,43.5947827],[1.4537119,43.5947843],[1.4537121,43.5948074],[1.4537126,43.5949329],[1.4537118,43.5949488]]]}",1.4536235,43.5947754,1.4537126,43.5949488,84
31555,814,AC,78,"{""type"":""Polygon"",""coordinates"":[[[1.453522,43.5948472],[1.4535903,43.5946945],[1.4535966,43.5946772],[1.4536011,43.5946777],[1.4537116,43.594692],[1.4537116,43.5947107],[1.4537119,43.5947843],[1.4537047,43.5947827],[1.4536811,43.5947754],[1.4536235,43.5948962],[1.453522,43.5948472]]]}",1.453522,43.5946772,1.4537119,43.5948962,225
31555,814,AC,6,"{""type"":""Polygon"",""coordinates"":[[[1.4542994,43.5958638],[1.454212,43.5960458],[1.4540546,43.5959901],[1.4541008,43.5958949],[1.4540964,43.595893],[1.4541073,43.5958706],[1.4542994,43.5958638]]]}",1.4540546,43.5958638,1.4542994,43.5960458,247
31555,814,AC,408,"{""type"":""Polygon"",""coordinates"":[[[1.4542994,43.5958638],[1.4544775,43.5958562],[1.4544952,43.5958555],[1.45461,43.5958505],[1.4547156,43.595846],[1.454737,43.5958452],[1.4549545,43.5958361],[1.4551346,43.5958284],[1.4551404,43.5959428],[1.4551461,43.5960572],[1.4551507,43.5961516],[1.4549564,43.5961694],[1.4547416,43.596189],[1.4546425,43.5961982],[1.4545472,43.5961645],[1.4545092,43.5961509],[1.4543232,43.5960851],[1.454212,43.5960458],[1.4542994,43.5958638]]]}",1.454212,43.5958284,1.4551507,43.5961982,2455
31555,814,AC,44,"{""type"":""Polygon"",""coordinates"":[[[1.4552329,43.5940884],[1.4552543,43.594083],[1.4552981,43.5940721],[1.4553294,43.5940644],[1.4554026,43.594036],[1.4554172,43.5940303],[1.4554869,43.5940033],[1.4556545,43.5942414],[1.4555517,43.5942817],[1.4554008,43.5943407],[1.4553237,43.5942249],[1.455315,43.5942117],[1.4552733,43.5941492],[1.4552329,43.5940884]]]}",1.4552329,43.5940033,1.4556545,43.5943407,685
31555,814,AC,21,"{""type"":""Polygon"",""coordinates"":[[[1.4557517,43.5958409],[1.4557509,43.5958053],[1.4557506,43.5957984],[1.4558762,43.5957956],[1.4558817,43.5960961],[1.4557579,43.5960982],[1.4557517,43.5958409]]]}",1.4557506,43.5957956,1.4558817,43.5960982,338
31555,814,AC,18,"{""type"":""Polygon"",""coordinates"":[[[1.4554819,43.5961218],[1.4554792,43.5959737],[1.4554791,43.5959584],[1.4554787,43.5959397],[1.4554782,43.5959054],[1.4555144,43.5959037],[1.4556165,43.5958994],[1.4556232,43.5961068],[1.4554819,43.5961218]]]}",1.4554782,43.5958994,1.4556232,43.5961218,267
31555,814,AC,405,"{""type"":""Polygon"",""coordinates"":[[[1.4551346,43.5958284],[1.4553382,43.5958199],[1.4553388,43.5959263],[1.45534,43.5959489],[1.4553412,43.5959744],[1.4554092,43.595973],[1.4554089,43.5960332],[1.4554085,43.5960557],[1.4553448,43.5960583],[1.4553448,43.596134],[1.4551507,43.5961516],[1.4551461,43.5960572],[1.4551404,43.5959428],[1.4551346,43.5958284]]]}",1.4551346,43.5958199,1.4554092,43.5961516,625
31555,814,AC,379,"{""type"":""Polygon"",""coordinates"":[[[1.4554782,43.5959054],[1.4554787,43.5959397],[1.4554791,43.5959584],[1.4554502,43.5959588],[1.4554093,43.5959596],[1.4554092,43.595973],[1.4553412,43.5959744],[1.45534,43.5959489],[1.4553388,43.5959263],[1.4553382,43.5958199],[1.4554763,43.5958139],[1.4554774,43.5958708],[1.4554782,43.5959054]]]}",1.4553382,43.5958139,1.4554791,43.5959744,179
31555,814,AC,26,"{""type"":""Polygon"",""coordinates"":[[[1.4558908,43.5948848],[1.4559959,43.5948953],[1.455926,43.5952687],[1.4558167,43.5952575],[1.4558908,43.5948848]]]}",1.4558167,43.5948848,1.4559959,43.5952687,364
31555,814,AC,25,"{""type"":""Polygon"",""coordinates"":[[[1.455673,43.5952665],[1.4556644,43.5952651],[1.4556598,43.5952706],[1.455655,43.595276],[1.4556527,43.5952779],[1.455649,43.5952808],[1.45564,43.5952878],[1.4556377,43.5952889],[1.455621,43.5952962],[1.4556214,43.5953038],[1.4553717,43.5953098],[1.4553691,43.5953028],[1.4553297,43.5953039],[1.4553278,43.5953001],[1.4552617,43.5953045],[1.455255,43.5952353],[1.4552375,43.5951674],[1.4552234,43.5951412],[1.4552056,43.5951162],[1.455181,43.5950814],[1.4551542,43.5950474],[1.4552489,43.5950075],[1.4552417,43.5949986],[1.4555927,43.5948623],[1.4556007,43.5948717],[1.4556336,43.59486],[1.4557053,43.5948973],[1.4557087,43.5949227],[1.4557201,43.5949246],[1.4557101,43.5949926],[1.4557033,43.5949941],[1.4556962,43.5950305],[1.4557059,43.5950322],[1.4556807,43.5952076],[1.4556754,43.5952077],[1.4556706,43.5952475],[1.4556753,43.595249],[1.455673,43.5952665]]]}",1.4551542,43.59486,1.4557201,43.5953098,1620
31555,814,AC,22,"{""type"":""Polygon"",""coordinates"":[[[1.4556321,43.5955737],[1.4555938,43.595574],[1.4555958,43.5955842],[1.4554793,43.5955887],[1.4554761,43.5955575],[1.4553562,43.5955634],[1.4553546,43.5955685],[1.4553074,43.5955715],[1.4553076,43.5955804],[1.4552165,43.5955836],[1.4551636,43.5955855],[1.4550737,43.5955888],[1.455071,43.5955804],[1.4550298,43.5955828],[1.4550192,43.5955754],[1.4549012,43.5955824],[1.4549053,43.5956117],[1.4543155,43.5956386],[1.4543111,43.5956317],[1.4542684,43.5956347],[1.4542655,43.5956023],[1.4542595,43.5956018],[1.4542573,43.5955903],[1.4542653,43.5955895],[1.4542628,43.5955538],[1.4542559,43.59555],[1.4542538,43.5955425],[1.4542608,43.5955411],[1.4542593,43.5955113],[1.4542978,43.5955109],[1.4542995,43.5955045],[1.4544097,43.5954994],[1.4544116,43.5955045],[1.4544685,43.595502],[1.4544701,43.5954968],[1.4545183,43.5954957],[1.4545219,43.5955008],[1.4546637,43.5954939],[1.4546662,43.5954895],[1.4547168,43.5954876],[1.4547152,43.5954916],[1.4547729,43.5954859],[1.4548201,43.5954815],[1.4548211,43.5954859],[1.4548892,43.5954813],[1.4548861,43.5954515],[1.4550583,43.595445],[1.455059,43.5954354],[1.455149,43.595432],[1.4552033,43.59543],[1.4552937,43.5954265],[1.4552956,43.5954342],[1.4555835,43.5954226],[1.4555856,43.5954328],[1.4556171,43.5954299],[1.4556212,43.5954667],[1.4556284,43.595468],[1.4556366,43.5955251],[1.4556354,43.5955366],[1.4556332,43.5955605],[1.4556321,43.5955737]]]}",1.4542538,43.5954226,1.4556366,43.5956386,1695
31555,814,AC,440,"{""type"":""Polygon"",""coordinates"":[[[1.4536449,43.5942492],[1.4534558,43.5942572],[1.4534484,43.5942126],[1.4534435,43.5941869],[1.4534151,43.5940337],[1.4535823,43.5940133],[1.4536137,43.5940094],[1.453628,43.594119],[1.4536449,43.5942492]]]}",1.4534151,43.5940094,1.4536449,43.5942572,395
31555,814,AC,436,"{""type"":""Polygon"",""coordinates"":[[[1.4561691,43.5933523],[1.4562324,43.5933452],[1.4563224,43.5933343],[1.4563325,43.5933333],[1.456335,43.5933444],[1.4563578,43.5934538],[1.4563779,43.5935439],[1.4563857,43.593579],[1.4562233,43.5935983],[1.4561943,43.5934581],[1.4561931,43.5934583],[1.4561691,43.5933523]]]}",1.4561691,43.5933333,1.4563857,43.5935983,372
31555,814,AC,437,"{""type"":""Polygon"",""coordinates"":[[[1.4561036,43.5933597],[1.4561196,43.5933579],[1.4561691,43.5933523],[1.4561931,43.5934583],[1.4561258,43.593466],[1.456107,43.5933762],[1.4561036,43.5933597]]]}",1.4561036,43.5933523,1.4561931,43.593466,66
31555,814,AC,458,"{""type"":""Polygon"",""coordinates"":[[[1.456076,43.5943549],[1.4560758,43.594348],[1.4560749,43.5943401],[1.4560731,43.5943323],[1.4560706,43.5943246],[1.4560675,43.5943171],[1.4560637,43.5943097],[1.4560592,43.5943026],[1.4560714,43.5942962],[1.4560485,43.5942754],[1.4560528,43.5942717],[1.4560454,43.5942656],[1.4560373,43.5942599],[1.4560289,43.5942544],[1.45602,43.5942494],[1.4560106,43.5942449],[1.4560051,43.5942426],[1.4560119,43.5942411],[1.4560231,43.5942395],[1.4562123,43.5942135],[1.456076,43.5943549]]]}",1.4560051,43.5942135,1.4562123,43.5943549,97
31555,814,AC,459,"{""type"":""Polygon"",""coordinates"":[[[1.456076,43.5943549],[1.4560272,43.5944054],[1.455996,43.594455],[1.455989,43.5944578],[1.4559793,43.5944612],[1.4559692,43.594464],[1.4559588,43.5944664],[1.4559461,43.5944684],[1.4559376,43.5944695],[1.4559268,43.5944702],[1.4559159,43.5944706],[1.4559051,43.5944703],[1.4558942,43.5944695],[1.4558891,43.594482],[1.4558723,43.5944795],[1.4558596,43.5944768],[1.4558452,43.5944729],[1.455825,43.5944653],[1.4558062,43.5944559],[1.4558152,43.5944442],[1.4557992,43.5944334],[1.4557856,43.5944211],[1.4557743,43.5944076],[1.4557655,43.594393],[1.4557597,43.5943777],[1.4557568,43.594362],[1.455757,43.594346],[1.45576,43.5943303],[1.4557659,43.594315],[1.4557747,43.5943005],[1.4557874,43.5942859],[1.4557928,43.5942807],[1.4558039,43.5942719],[1.4558161,43.5942637],[1.455834,43.5942548],[1.4558435,43.5942507],[1.4558561,43.5942465],[1.4558741,43.5942421],[1.4558848,43.5942404],[1.4558956,43.594239],[1.4559064,43.5942384],[1.4559174,43.5942383],[1.4559283,43.5942387],[1.4559392,43.5942395],[1.4559521,43.5942412],[1.4559708,43.5942453],[1.4559804,43.5942339],[1.4559894,43.5942367],[1.4560009,43.5942407],[1.4560051,43.5942426],[1.4560106,43.5942449],[1.45602,43.5942494],[1.4560289,43.5942544],[1.4560373,43.5942599],[1.4560454,43.5942656],[1.4560528,43.5942717],[1.4560485,43.5942754],[1.4560714,43.5942962],[1.4560592,43.5943026],[1.4560637,43.5943097],[1.4560675,43.5943171],[1.4560706,43.5943246],[1.4560731,43.5943323],[1.4560749,43.5943401],[1.4560758,43.594348],[1.456076,43.5943549]]]}",1.4557568,43.5942339,1.456076,43.594482,527
31555,814,AC,455,"{""type"":""Polygon"",""coordinates"":[[[1.4554093,43.5944851],[1.4555822,43.5944177],[1.4556342,43.594429],[1.4556614,43.5944398],[1.4556864,43.5944532],[1.4557335,43.5944827],[1.4557478,43.5944991],[1.4557199,43.5945063],[1.4557093,43.5944933],[1.4556899,43.5945005],[1.4556688,43.594472],[1.4556074,43.5944859],[1.4555966,43.5944848],[1.4555562,43.594431],[1.4555178,43.5944463],[1.4555402,43.5944798],[1.455436,43.5945222],[1.4554093,43.5944851]]]}",1.4554093,43.5944177,1.4557478,43.5945222,111
31555,814,AC,448,"{""type"":""Polygon"",""coordinates"":[[[1.4555812,43.5934792],[1.4556635,43.5934694],[1.4556781,43.5935286],[1.4556891,43.5935738],[1.4557101,43.5936599],[1.455598,43.5936736],[1.4555806,43.5935859],[1.4556028,43.5935836],[1.4555812,43.5934792]]]}",1.4555806,43.5934694,1.4557101,43.5936736,169
31555,814,AC,447,"{""type"":""Polygon"",""coordinates"":[[[1.4554696,43.5934939],[1.4555118,43.5934875],[1.4555812,43.5934792],[1.4556028,43.5935836],[1.4555806,43.5935859],[1.455598,43.5936736],[1.4555147,43.5936836],[1.4554863,43.5935639],[1.4554696,43.5934939]]]}",1.4554696,43.5934792,1.4556028,43.5936836,175
31555,814,AC,366,"{""type"":""Polygon"",""coordinates"":[[[1.4553149,43.5963097],[1.4553185,43.5963444],[1.4553053,43.5963598],[1.4552364,43.5963351],[1.4552431,43.5963272],[1.4552371,43.5963123],[1.4552943,43.5963056],[1.4553051,43.5963043],[1.4553149,43.5963097]]]}",1.4552364,43.5963043,1.4553185,43.5963598,25
31555,814,AC,2,"{""type"":""Polygon"",""coordinates"":[[[1.4553149,43.5963097],[1.4553127,43.5962889],[1.4554258,43.5962775],[1.4554505,43.5964348],[1.4553682,43.5964333],[1.4553708,43.5964569],[1.4553284,43.5964418],[1.4553185,43.5963444],[1.4553149,43.5963097]]]}",1.4553127,43.5962775,1.4554505,43.5964569,152
31555,814,AC,365,"{""type"":""Polygon"",""coordinates"":[[[1.4552371,43.5963123],[1.4552431,43.5963272],[1.4552364,43.5963351],[1.4553053,43.5963598],[1.4553185,43.5963444],[1.4553284,43.5964418],[1.4552608,43.5964178],[1.4548989,43.5962894],[1.454903,43.5962771],[1.4549063,43.5962618],[1.4552215,43.5962324],[1.455234,43.5963083],[1.4552371,43.5963123]]]}",1.4548989,43.5962324,1.4553284,43.5964418,378
31555,814,AC,4,"{""type"":""Polygon"",""coordinates"":[[[1.4553149,43.5963097],[1.4553051,43.5963043],[1.4552943,43.5963056],[1.4552371,43.5963123],[1.455234,43.5963083],[1.4552215,43.5962324],[1.4554159,43.5962143],[1.4554258,43.5962775],[1.4553127,43.5962889],[1.4553149,43.5963097]]]}",1.4552215,43.5962143,1.4554258,43.5963123,123
31555,814,AC,1,"{""type"":""Polygon"",""coordinates"":[[[1.4553708,43.5964569],[1.4553682,43.5964333],[1.4554505,43.5964348],[1.4554258,43.5962775],[1.4554159,43.5962143],[1.455637,43.5961937],[1.4557022,43.5965698],[1.4556944,43.5965717],[1.455459,43.5964881],[1.4553708,43.5964569]]]}",1.4553682,43.5961937,1.4557022,43.5965717,681
31555,814,AC,20,"{""type"":""Polygon"",""coordinates"":[[[1.4557517,43.5958409],[1.4557264,43.5958411],[1.4557277,43.5958064],[1.4557509,43.5958053],[1.4557517,43.5958409]]]}",1.4557264,43.5958053,1.4557517,43.5958411,8
31555,814,AC,378,"{""type"":""Polygon"",""coordinates"":[[[1.4554819,43.5961218],[1.4553448,43.596134],[1.4553448,43.5960583],[1.4554085,43.5960557],[1.4554089,43.5960332],[1.4554092,43.595973],[1.4554093,43.5959596],[1.4554502,43.5959588],[1.4554791,43.5959584],[1.4554792,43.5959737],[1.4554819,43.5961218]]]}",1.4553448,43.5959584,1.4554819,43.596134,149
31555,814,AC,19,"{""type"":""Polygon"",""coordinates"":[[[1.4556165,43.5958994],[1.4555144,43.5959037],[1.4554782,43.5959054],[1.4554774,43.5958708],[1.4554763,43.5958139],[1.4555953,43.595809],[1.4556059,43.5958164],[1.455614,43.5958195],[1.4556153,43.5958647],[1.4556165,43.5958994]]]}",1.4554763,43.595809,1.4556165,43.5959054,111
31555,814,AD,598,"{""type"":""Polygon"",""coordinates"":[[[1.4599342,43.5878982],[1.4599914,43.5879673],[1.4599994,43.5879639],[1.4601287,43.5879075],[1.4600892,43.5881934],[1.4599768,43.5888861],[1.459841,43.5897217],[1.4598503,43.5897263],[1.4598609,43.5897292],[1.4598714,43.5897321],[1.4598843,43.5897357],[1.4598937,43.5897382],[1.4598917,43.5897477],[1.4598858,43.5897788],[1.4598819,43.5897992],[1.4598586,43.5897963],[1.4598431,43.5897977],[1.4598298,43.5897991],[1.4598267,43.5898032],[1.4597796,43.590111],[1.4597227,43.5902333],[1.4596694,43.5903895],[1.4596658,43.5903843],[1.4591079,43.5895993],[1.4589349,43.5896749],[1.4588895,43.5896946],[1.4587773,43.5895304],[1.4586518,43.5893828],[1.4581364,43.5887774],[1.458077,43.588699],[1.4581614,43.5886623],[1.4581656,43.588666],[1.4584757,43.5885322],[1.4584747,43.5885277],[1.4585956,43.5884752],[1.4587178,43.5884219],[1.458852,43.5883635],[1.4589822,43.5883069],[1.4589854,43.5883102],[1.4592983,43.5881743],[1.4592985,43.5881683],[1.4594444,43.588105],[1.4594487,43.5881088],[1.459509,43.5880825],[1.4595372,43.5880703],[1.4597502,43.5879777],[1.459835,43.5879407],[1.4599342,43.5878982]]]}",1.458077,43.5878982,1.4601287,43.5903895,22489
31555,814,AD,647,"{""type"":""Polygon"",""coordinates"":[[[1.4579133,43.5886803],[1.4580207,43.5886328],[1.458072,43.5887007],[1.458077,43.588699],[1.4581364,43.5887774],[1.4586518,43.5893828],[1.4587773,43.5895304],[1.4588895,43.5896946],[1.4592696,43.590319],[1.4594631,43.5908007],[1.4594326,43.5908567],[1.4594946,43.5910413],[1.4595129,43.5910381],[1.4595214,43.591063],[1.4595053,43.5910664],[1.4595232,43.5911157],[1.4595601,43.5912227],[1.4596005,43.5913398],[1.4595028,43.5914331],[1.4594642,43.5913131],[1.4594569,43.5912901],[1.4594238,43.5911882],[1.4594115,43.5911581],[1.4593955,43.5911601],[1.4593864,43.5911383],[1.459402,43.5911318],[1.4593427,43.5909839],[1.4592417,43.591058],[1.4591997,43.5909689],[1.4591106,43.5907795],[1.4590634,43.5906789],[1.4590593,43.5906801],[1.459035,43.5906184],[1.4590035,43.5905514],[1.4589754,43.5904915],[1.4589551,43.5904473],[1.4589498,43.5904488],[1.4589253,43.5903973],[1.4589431,43.5903918],[1.4588751,43.590271],[1.4588189,43.5901712],[1.4587705,43.59009],[1.4587361,43.5900322],[1.4586919,43.589958],[1.4586797,43.5899376],[1.4586481,43.5898845],[1.458638,43.5898677],[1.4586088,43.5898185],[1.4584936,43.5896254],[1.4584499,43.589568],[1.4584151,43.5895226],[1.4584242,43.5895202],[1.4583242,43.5893834],[1.4583164,43.5893856],[1.4582247,43.5892686],[1.4582067,43.5892426],[1.4581692,43.5891886],[1.4581301,43.5891324],[1.4580917,43.5890775],[1.4580522,43.5890209],[1.4580121,43.5889632],[1.4579839,43.5889225],[1.4579734,43.5889074],[1.4579604,43.5888889],[1.4579205,43.5888316],[1.457926,43.5888297],[1.4578892,43.5887768],[1.4579628,43.5887448],[1.4579133,43.5886803]]]}",1.4578892,43.5886328,1.4596005,43.5914331,7315
31555,814,AD,101,"{""type"":""Polygon"",""coordinates"":[[[1.4528397,43.5902724],[1.4527918,43.590292],[1.4527638,43.5903037],[1.452674,43.5903407],[1.4526443,43.5903529],[1.4525129,43.590407],[1.4524128,43.5904482],[1.4523616,43.5904692],[1.452344,43.5904437],[1.4523025,43.5903839],[1.4522852,43.590359],[1.452346,43.5903368],[1.4525002,43.5902804],[1.4525763,43.5902527],[1.4526417,43.5902288],[1.4526661,43.5902199],[1.4527285,43.590197],[1.4527328,43.5901957],[1.4527525,43.5901885],[1.4527817,43.5901779],[1.4527903,43.590192],[1.452825,43.5902483],[1.4528397,43.5902724]]]}",1.4522852,43.5901779,1.4528397,43.5904692,544
31555,814,AD,100,"{""type"":""Polygon"",""coordinates"":[[[1.4527817,43.5901779],[1.4527525,43.5901885],[1.4527328,43.5901957],[1.4527285,43.590197],[1.4526661,43.5902199],[1.4526417,43.5902288],[1.4525763,43.5902527],[1.4525002,43.5902804],[1.452346,43.5903368],[1.4522852,43.590359],[1.4522466,43.590303],[1.4523933,43.5902489],[1.4526956,43.5901375],[1.4527456,43.5901191],[1.4527817,43.5901779]]]}",1.4522466,43.5901191,1.4527817,43.590359,315
